Time,Velocity_J1,Velocity_J2,Velocity_J3,Velocity_J4,Velocity_J5,Velocity_J6
14.45,0.0260249374272687,0.0260249374272687,0.0260249374272687,0.0260249374272687,0.0260249374272687,0.0260249374272687
14.5,0.02615249983595,0.02615249983595,0.02615249983595,0.02615249983595,0.02615249983595,0.02615249983595
14.55,0.0262798566200426,0.0262798566200426,0.0262798566200426,0.0262798566200426,0.0262798566200426,0.0262798566200426
14.6,0.0264070027517186,0.0264070027517186,0.0264070027517186,0.0264070027517186,0.0264070027517186,0.0264070027517186
14.65,0.0265339332114665,0.0265339332114665,0.0265339332114665,0.0265339332114665,0.0265339332114665,0.0265339332114665
14.7,0.0266606429882891,0.0266606429882891,0.0266606429882891,0.0266606429882891,0.0266606429882891,0.0266606429882891
14.75,0.0267871270799012,0.0267871270799012,0.0267871270799012,0.0267871270799012,0.0267871270799012,0.0267871270799012
14.8,0.0269133804929277,0.0269133804929277,0.0269133804929277,0.0269133804929277,0.0269133804929277,0.0269133804929277
14.85,0.0270393982430999,0.0270393982430999,0.0270393982430999,0.0270393982430999,0.0270393982430999,0.0270393982430999
14.9,0.0271651753554528,0.0271651753554528,0.0271651753554528,0.0271651753554528,0.0271651753554528,0.0271651753554528
14.95,0.0272907068645213,0.0272907068645213,0.0272907068645213,0.0272907068645213,0.0272907068645213,0.0272907068645213
15,0.0274159878145365,0.0274159878145365,0.0274159878145365,0.0274159878145365,0.0274159878145365,0.0274159878145365
15.05,0.027541013259621,0.027541013259621,0.027541013259621,0.027541013259621,0.027541013259621,0.027541013259621
15.1,0.0276657782639842,0.0276657782639842,0.0276657782639842,0.0276657782639842,0.0276657782639842,0.0276657782639842
15.15,0.0277902779021174,0.0277902779021174,0.0277902779021174,0.0277902779021174,0.0277902779021174,0.0277902779021174
15.2,0.0279145072589881,0.0279145072589881,0.0279145072589881,0.0279145072589881,0.0279145072589881,0.0279145072589881
15.25,0.0280384614302341,0.0280384614302341,0.0280384614302341,0.0280384614302341,0.0280384614302341,0.0280384614302341
15.3,0.0281621355223567,0.0281621355223567,0.0281621355223567,0.0281621355223567,0.0281621355223567,0.0281621355223567
15.35,0.0282855246529147,0.0282855246529147,0.0282855246529147,0.0282855246529147,0.0282855246529147,0.0282855246529147
15.4,0.0284086239507165,0.0284086239507165,0.0284086239507165,0.0284086239507165,0.0284086239507165,0.0284086239507165
15.45,0.0285314285560125,0.0285314285560125,0.0285314285560125,0.0285314285560125,0.0285314285560125,0.0285314285560125
15.5,0.0286539336206873,0.0286539336206873,0.0286539336206873,0.0286539336206873,0.0286539336206873,0.0286539336206873
15.55,0.0287761343084506,0.0287761343084506,0.0287761343084506,0.0287761343084506,0.0287761343084506,0.0287761343084506
15.6,0.0288980257950285,0.0288980257950285,0.0288980257950285,0.0288980257950285,0.0288980257950285,0.0288980257950285
15.65,0.0290196032683539,0.0290196032683539,0.0290196032683539,0.0290196032683539,0.0290196032683539,0.0290196032683539
15.7,0.0291408619287562,0.0291408619287562,0.0291408619287562,0.0291408619287562,0.0291408619287562,0.0291408619287562
15.75,0.0292617969891512,0.0292617969891512,0.0292617969891512,0.0292617969891512,0.0292617969891512,0.0292617969891512
15.8,0.0293824036752297,0.0293824036752297,0.0293824036752297,0.0293824036752297,0.0293824036752297,0.0293824036752297
15.85,0.0295026772256464,0.0295026772256464,0.0295026772256464,0.0295026772256464,0.0295026772256464,0.0295026772256464
15.9,0.0296226128922074,0.0296226128922074,0.0296226128922074,0.0296226128922074,0.0296226128922074,0.0296226128922074
15.95,0.0297422059400579,0.0297422059400579,0.0297422059400579,0.0297422059400579,0.0297422059400579,0.0297422059400579
16,0.0298614516478692,0.0298614516478692,0.0298614516478692,0.0298614516478692,0.0298614516478692,0.0298614516478692
16.05,0.0299803453080249,0.0299803453080249,0.0299803453080249,0.0299803453080249,0.0299803453080249,0.0299803453080249
16.1,0.0300988822268069,0.0300988822268069,0.0300988822268069,0.0300988822268069,0.0300988822268069,0.0300988822268069
16.15,0.0302170577245806,0.0302170577245806,0.0302170577245806,0.0302170577245806,0.0302170577245806,0.0302170577245806
16.2,0.0303348671359797,0.0303348671359797,0.0303348671359797,0.0303348671359797,0.0303348671359797,0.0303348671359797
16.25,0.0304523058100904,0.0304523058100904,0.0304523058100904,0.0304523058100904,0.0304523058100904,0.0304523058100904
16.3,0.0305693691106349,0.0305693691106349,0.0305693691106349,0.0305693691106349,0.0305693691106349,0.0305693691106349
16.35,0.0306860524161545,0.0306860524161545,0.0306860524161545,0.0306860524161545,0.0306860524161545,0.0306860524161545
16.4,0.0308023511201921,0.0308023511201921,0.0308023511201921,0.0308023511201921,0.0308023511201921,0.0308023511201921
16.45,0.0309182606314741,0.0309182606314741,0.0309182606314741,0.0309182606314741,0.0309182606314741,0.0309182606314741
16.5,0.0310337763740914,0.0310337763740914,0.0310337763740914,0.0310337763740914,0.0310337763740914,0.0310337763740914
16.55,0.0311488937876802,0.0311488937876802,0.0311488937876802,0.0311488937876802,0.0311488937876802,0.0311488937876802
16.6,0.0312636083276022,0.0312636083276022,0.0312636083276022,0.0312636083276022,0.0312636083276022,0.0312636083276022
16.65,0.0313779154651238,0.0313779154651238,0.0313779154651238,0.0313779154651238,0.0313779154651238,0.0313779154651238
16.7,0.031491810687595,0.031491810687595,0.031491810687595,0.031491810687595,0.031491810687595,0.031491810687595
16.75,0.0316052894986272,0.0316052894986272,0.0316052894986272,0.0316052894986272,0.0316052894986272,0.0316052894986272
16.8,0.0317183474182715,0.0317183474182715,0.0317183474182715,0.0317183474182715,0.0317183474182715,0.0317183474182715
16.85,0.0318309799831947,0.0318309799831947,0.0318309799831947,0.0318309799831947,0.0318309799831947,0.0318309799831947
16.9,0.031943182746856,0.031943182746856,0.031943182746856,0.031943182746856,0.031943182746856,0.031943182746856
16.95,0.0320549512796824,0.0320549512796824,0.0320549512796824,0.0320549512796824,0.0320549512796824,0.0320549512796824
17,0.0321662811692437,0.0321662811692437,0.0321662811692437,0.0321662811692437,0.0321662811692437,0.0321662811692437
17.05,0.0322771680204264,0.0322771680204264,0.0322771680204264,0.0322771680204264,0.0322771680204264,0.0322771680204264
17.1,0.0323876074556074,0.0323876074556074,0.0323876074556074,0.0323876074556074,0.0323876074556074,0.0323876074556074
17.15,0.0324975951148271,0.0324975951148271,0.0324975951148271,0.0324975951148271,0.0324975951148271,0.0324975951148271
17.2,0.0326071266559609,0.0326071266559609,0.0326071266559609,0.0326071266559609,0.0326071266559609,0.0326071266559609
17.25,0.0327161977548912,0.0327161977548912,0.0327161977548912,0.0327161977548912,0.0327161977548912,0.0327161977548912
17.3,0.0328248041056777,0.0328248041056777,0.0328248041056777,0.0328248041056777,0.0328248041056777,0.0328248041056777
17.35,0.0329329414207276,0.0329329414207276,0.0329329414207276,0.0329329414207276,0.0329329414207276,0.0329329414207276
17.4,0.033040605430965,0.033040605430965,0.033040605430965,0.033040605430965,0.033040605430965,0.033040605430965
17.45,0.033147791885999,0.033147791885999,0.033147791885999,0.033147791885999,0.033147791885999,0.033147791885999
17.5,0.0332544965542919,0.0332544965542919,0.0332544965542919,0.0332544965542919,0.0332544965542919,0.0332544965542919
17.55,0.0333607152233262,0.0333607152233262,0.0333607152233262,0.0333607152233262,0.0333607152233262,0.0333607152233262
17.6,0.0334664436997706,0.0334664436997706,0.0334664436997706,0.0334664436997706,0.0334664436997706,0.0334664436997706
17.65,0.033571677809646,0.033571677809646,0.033571677809646,0.033571677809646,0.033571677809646,0.033571677809646
17.7,0.0336764133984898,0.0336764133984898,0.0336764133984898,0.0336764133984898,0.0336764133984898,0.0336764133984898
17.75,0.0337806463315205,0.0337806463315205,0.0337806463315205,0.0337806463315205,0.0337806463315205,0.0337806463315205
17.8,0.0338843724938001,0.0338843724938001,0.0338843724938001,0.0338843724938001,0.0338843724938001,0.0338843724938001
17.85,0.0339875877903975,0.0339875877903975,0.0339875877903975,0.0339875877903975,0.0339875877903975,0.0339875877903975
17.9,0.0340902881465496,0.0340902881465496,0.0340902881465496,0.0340902881465496,0.0340902881465496,0.0340902881465496
17.95,0.0341924695078219,0.0341924695078219,0.0341924695078219,0.0341924695078219,0.0341924695078219,0.0341924695078219
18,0.0342941278402695,0.0342941278402695,0.0342941278402695,0.0342941278402695,0.0342941278402695,0.0342941278402695
18.05,0.0343952591305954,0.0343952591305954,0.0343952591305954,0.0343952591305954,0.0343952591305954,0.0343952591305954
18.1,0.0344958593863094,0.0344958593863094,0.0344958593863094,0.0344958593863094,0.0344958593863094,0.0344958593863094
18.15,0.0345959246358857,0.0345959246358857,0.0345959246358857,0.0345959246358857,0.0345959246358857,0.0345959246358857
18.2,0.0346954509289196,0.0346954509289196,0.0346954509289196,0.0346954509289196,0.0346954509289196,0.0346954509289196
18.25,0.0347944343362834,0.0347944343362834,0.0347944343362834,0.0347944343362834,0.0347944343362834,0.0347944343362834
18.3,0.0348928709502817,0.0348928709502817,0.0348928709502817,0.0348928709502817,0.0348928709502817,0.0348928709502817
18.35,0.0349907568848055,0.0349907568848055,0.0349907568848055,0.0349907568848055,0.0349907568848055,0.0349907568848055
18.4,0.0350880882754858,0.0350880882754858,0.0350880882754858,0.0350880882754858,0.0350880882754858,0.0350880882754858
18.45,0.0351848612798459,0.0351848612798459,0.0351848612798459,0.0351848612798459,0.0351848612798459,0.0351848612798459
18.5,0.0352810720774532,0.0352810720774532,0.0352810720774532,0.0352810720774532,0.0352810720774532,0.0352810720774532
18.55,0.0353767168700703,0.0353767168700703,0.0353767168700703,0.0353767168700703,0.0353767168700703,0.0353767168700703
18.6,0.0354717918818045,0.0354717918818045,0.0354717918818045,0.0354717918818045,0.0354717918818045,0.0354717918818045
18.65,0.0355662933592571,0.0355662933592571,0.0355662933592571,0.0355662933592571,0.0355662933592571,0.0355662933592571
18.7,0.0356602175716716,0.0356602175716716,0.0356602175716716,0.0356602175716716,0.0356602175716716,0.0356602175716716
18.75,0.0357535608110809,0.0357535608110809,0.0357535608110809,0.0357535608110809,0.0357535608110809,0.0357535608110809
18.8,0.0358463193924538,0.0358463193924538,0.0358463193924538,0.0358463193924538,0.0358463193924538,0.0358463193924538
18.85,0.0359384896538403,0.0359384896538403,0.0359384896538403,0.0359384896538403,0.0359384896538403,0.0359384896538403
18.9,0.0360300679565163,0.0360300679565163,0.0360300679565163,0.0360300679565163,0.0360300679565163,0.0360300679565163
18.95,0.0361210506851272,0.0361210506851272,0.0361210506851272,0.0361210506851272,0.0361210506851272,0.0361210506851272
19,0.0362114342478307,0.0362114342478307,0.0362114342478307,0.0362114342478307,0.0362114342478307,0.0362114342478307
19.05,0.0363012150764384,0.0363012150764384,0.0363012150764384,0.0363012150764384,0.0363012150764384,0.0363012150764384
19.1,0.0363903896265571,0.0363903896265571,0.0363903896265571,0.0363903896265571,0.0363903896265571,0.0363903896265571
19.15,0.0364789543777281,0.0364789543777281,0.0364789543777281,0.0364789543777281,0.0364789543777281,0.0364789543777281
19.2,0.0365669058335668,0.0365669058335668,0.0365669058335668,0.0365669058335668,0.0365669058335668,0.0365669058335668
19.25,0.0366542405219002,0.0366542405219002,0.0366542405219002,0.0366542405219002,0.0366542405219002,0.0366542405219002
19.3,0.0367409549949043,0.0367409549949043,0.0367409549949043,0.0367409549949043,0.0367409549949043,0.0367409549949043
19.35,0.0368270458292404,0.0368270458292404,0.0368270458292404,0.0368270458292404,0.0368270458292404,0.0368270458292404
19.4,0.0369125096261896,0.0369125096261896,0.0369125096261896,0.0369125096261896,0.0369125096261896,0.0369125096261896
19.45,0.0369973430117876,0.0369973430117876,0.0369973430117876,0.0369973430117876,0.0369973430117876,0.0369973430117876
19.5,0.0370815426369575,0.0370815426369575,0.0370815426369575,0.0370815426369575,0.0370815426369575,0.0370815426369575
19.55,0.0371651051776424,0.0371651051776424,0.0371651051776424,0.0371651051776424,0.0371651051776424,0.0371651051776424
19.6,0.0372480273349362,0.0372480273349362,0.0372480273349362,0.0372480273349362,0.0372480273349362,0.0372480273349362
19.65,0.0373303058352142,0.0373303058352142,0.0373303058352142,0.0373303058352142,0.0373303058352142,0.0373303058352142
19.7,0.037411937430262,0.037411937430262,0.037411937430262,0.037411937430262,0.037411937430262,0.037411937430262
19.75,0.037492918897404,0.037492918897404,0.037492918897404,0.037492918897404,0.037492918897404,0.037492918897404
19.8,0.0375732470396305,0.0375732470396305,0.0375732470396305,0.0375732470396305,0.0375732470396305,0.0375732470396305
19.85,0.0376529186857242,0.0376529186857242,0.0376529186857242,0.0376529186857242,0.0376529186857242,0.0376529186857242
19.9,0.0377319306903847,0.0377319306903847,0.0377319306903847,0.0377319306903847,0.0377319306903847,0.0377319306903847
19.95,0.0378102799343535,0.0378102799343535,0.0378102799343535,0.0378102799343535,0.0378102799343535,0.0378102799343535
20,0.0378879633245365,0.0378879633245365,0.0378879633245365,0.0378879633245365,0.0378879633245365,0.0378879633245365
20.05,0.0379649777941266,0.0379649777941266,0.0379649777941266,0.0379649777941266,0.0379649777941266,0.0379649777941266
20.1,0.0380413203027242,0.0380413203027242,0.0380413203027242,0.0380413203027242,0.0380413203027242,0.0380413203027242
20.15,0.038116987836458,0.038116987836458,0.038116987836458,0.038116987836458,0.038116987836458,0.038116987836458
20.2,0.0381919774081032,0.0381919774081032,0.0381919774081032,0.0381919774081032,0.0381919774081032,0.0381919774081032
20.25,0.0382662860571999,0.0382662860571999,0.0382662860571999,0.0382662860571999,0.0382662860571999,0.0382662860571999
20.3,0.03833991085017,0.03833991085017,0.03833991085017,0.03833991085017,0.03833991085017,0.03833991085017
20.35,0.0384128488804326,0.0384128488804326,0.0384128488804326,0.0384128488804326,0.0384128488804326,0.0384128488804326
20.4,0.0384850972685192,0.0384850972685192,0.0384850972685192,0.0384850972685192,0.0384850972685192,0.0384850972685192
20.45,0.0385566531621872,0.0385566531621872,0.0385566531621872,0.0385566531621872,0.0385566531621872,0.0385566531621872
20.5,0.0386275137365324,0.0386275137365324,0.0386275137365324,0.0386275137365324,0.0386275137365324,0.0386275137365324
20.55,0.0386976761941007,0.0386976761941007,0.0386976761941007,0.0386976761941007,0.0386976761941007,0.0386976761941007
20.6,0.0387671377649983,0.0387671377649983,0.0387671377649983,0.0387671377649983,0.0387671377649983,0.0387671377649983
20.65,0.0388358957070014,0.0388358957070014,0.0388358957070014,0.0388358957070014,0.0388358957070014,0.0388358957070014
20.7,0.0389039473056642,0.0389039473056642,0.0389039473056642,0.0389039473056642,0.0389039473056642,0.0389039473056642
20.75,0.0389712898744261,0.0389712898744261,0.0389712898744261,0.0389712898744261,0.0389712898744261,0.0389712898744261
20.8,0.0390379207547178,0.0390379207547178,0.0390379207547178,0.0390379207547178,0.0390379207547178,0.0390379207547178
20.85,0.0391038373160661,0.0391038373160661,0.0391038373160661,0.0391038373160661,0.0391038373160661,0.0391038373160661
20.9,0.0391690369561983,0.0391690369561983,0.0391690369561983,0.0391690369561983,0.0391690369561983,0.0391690369561983
20.95,0.0392335171011439,0.0392335171011439,0.0392335171011439,0.0392335171011439,0.0392335171011439,0.0392335171011439
21,0.0392972752053375,0.0392972752053375,0.0392972752053375,0.0392972752053375,0.0392972752053375,0.0392972752053375
21.05,0.0393603087517181,0.0393603087517181,0.0393603087517181,0.0393603087517181,0.0393603087517181,0.0393603087517181
21.1,0.0394226152518294,0.0394226152518294,0.0394226152518294,0.0394226152518294,0.0394226152518294,0.0394226152518294
21.15,0.0394841922459173,0.0394841922459173,0.0394841922459173,0.0394841922459173,0.0394841922459173,0.0394841922459173
21.2,0.0395450373030276,0.0395450373030276,0.0395450373030276,0.0395450373030276,0.0395450373030276,0.0395450373030276
21.25,0.0396051480211016,0.0396051480211016,0.0396051480211016,0.0396051480211016,0.0396051480211016,0.0396051480211016
21.3,0.0396645220270711,0.0396645220270711,0.0396645220270711,0.0396645220270711,0.0396645220270711,0.0396645220270711
21.35,0.039723156976952,0.039723156976952,0.039723156976952,0.039723156976952,0.039723156976952,0.039723156976952
21.4,0.0397810505559369,0.0397810505559369,0.0397810505559369,0.0397810505559369,0.0397810505559369,0.0397810505559369
21.45,0.0398382004784863,0.0398382004784863,0.0398382004784863,0.0398382004784863,0.0398382004784863,0.0398382004784863
21.5,0.0398946044884193,0.0398946044884193,0.0398946044884193,0.0398946044884193,0.0398946044884193,0.0398946044884193
21.55,0.039950260359002,0.039950260359002,0.039950260359002,0.039950260359002,0.039950260359002,0.039950260359002
21.6,0.0400051658930361,0.0400051658930361,0.0400051658930361,0.0400051658930361,0.0400051658930361,0.0400051658930361
21.65,0.040059318922945,0.040059318922945,0.040059318922945,0.040059318922945,0.040059318922945,0.040059318922945
21.7,0.0401127173108599,0.0401127173108599,0.0401127173108599,0.0401127173108599,0.0401127173108599,0.0401127173108599
21.75,0.0401653589487037,0.0401653589487037,0.0401653589487037,0.0401653589487037,0.0401653589487037,0.0401653589487037
21.8,0.0402172417582749,0.0402172417582749,0.0402172417582749,0.0402172417582749,0.0402172417582749,0.0402172417582749
21.85,0.0402683636913289,0.0402683636913289,0.0402683636913289,0.0402683636913289,0.0402683636913289,0.0402683636913289
21.9,0.0403187227296593,0.0403187227296593,0.0403187227296593,0.0403187227296593,0.0403187227296593,0.0403187227296593
21.95,0.0403683168851775,0.0403683168851775,0.0403683168851775,0.0403683168851775,0.0403683168851775,0.0403683168851775
22,0.0404171441999913,0.0404171441999913,0.0404171441999913,0.0404171441999913,0.0404171441999913,0.0404171441999913
22.05,0.0404652027464817,0.0404652027464817,0.0404652027464817,0.0404652027464817,0.0404652027464817,0.0404652027464817
22.1,0.0405124906273797,0.0405124906273797,0.0405124906273797,0.0405124906273797,0.0405124906273797,0.0405124906273797
22.15,0.0405590059758407,0.0405590059758407,0.0405590059758407,0.0405590059758407,0.0405590059758407,0.0405590059758407
22.2,0.0406047469555184,0.0406047469555184,0.0406047469555184,0.0406047469555184,0.0406047469555184,0.0406047469555184
22.25,0.0406497117606372,0.0406497117606372,0.0406497117606372,0.0406497117606372,0.0406497117606372,0.0406497117606372
22.3,0.0406938986160637,0.0406938986160637,0.0406938986160637,0.0406938986160637,0.0406938986160637,0.0406938986160637
22.35,0.0407373057773764,0.0407373057773764,0.0407373057773764,0.0407373057773764,0.0407373057773764,0.0407373057773764
22.4,0.0407799315309349,0.0407799315309349,0.0407799315309349,0.0407799315309349,0.0407799315309349,0.0407799315309349
22.45,0.0408217741939476,0.0408217741939476,0.0408217741939476,0.0408217741939476,0.0408217741939476,0.0408217741939476
22.5,0.0408628321145375,0.0408628321145375,0.0408628321145375,0.0408628321145375,0.0408628321145375,0.0408628321145375
22.55,0.0409031036718085,0.0409031036718085,0.0409031036718085,0.0409031036718085,0.0409031036718085,0.0409031036718085
22.6,0.0409425872759083,0.0409425872759083,0.0409425872759083,0.0409425872759083,0.0409425872759083,0.0409425872759083
22.65,0.0409812813680919,0.0409812813680919,0.0409812813680919,0.0409812813680919,0.0409812813680919,0.0409812813680919
22.7,0.0410191844207827,0.0410191844207827,0.0410191844207827,0.0410191844207827,0.0410191844207827,0.0410191844207827
22.75,0.0410562949376332,0.0410562949376332,0.0410562949376332,0.0410562949376332,0.0410562949376332,0.0410562949376332
22.8,0.0410926114535836,0.0410926114535836,0.0410926114535836,0.0410926114535836,0.0410926114535836,0.0410926114535836
22.85,0.0411281325349202,0.0411281325349202,0.0411281325349202,0.0411281325349202,0.0411281325349202,0.0411281325349202
22.9,0.0411628567793314,0.0411628567793314,0.0411628567793314,0.0411628567793314,0.0411628567793314,0.0411628567793314
22.95,0.0411967828159636,0.0411967828159636,0.0411967828159636,0.0411967828159636,0.0411967828159636,0.0411967828159636
23,0.0412299093054748,0.0412299093054748,0.0412299093054748,0.0412299093054748,0.0412299093054748,0.0412299093054748
23.05,0.0412622349400881,0.0412622349400881,0.0412622349400881,0.0412622349400881,0.0412622349400881,0.0412622349400881
23.1,0.0412937584436427,0.0412937584436427,0.0412937584436427,0.0412937584436427,0.0412937584436427,0.0412937584436427
23.15,0.0413244785716446,0.0413244785716446,0.0413244785716446,0.0413244785716446,0.0413244785716446,0.0413244785716446
23.2,0.0413543941113158,0.0413543941113158,0.0413543941113158,0.0413543941113158,0.0413543941113158,0.0413543941113158
23.25,0.0413835038816421,0.0413835038816421,0.0413835038816421,0.0413835038816421,0.0413835038816421,0.0413835038816421
23.3,0.0414118067334196,0.0414118067334196,0.0414118067334196,0.0414118067334196,0.0414118067334196,0.0414118067334196
23.35,0.0414393015493,0.0414393015493,0.0414393015493,0.0414393015493,0.0414393015493,0.0414393015493
23.4,0.0414659872438352,0.0414659872438352,0.0414659872438352,0.0414659872438352,0.0414659872438352,0.0414659872438352
23.45,0.0414918627635196,0.0414918627635196,0.0414918627635196,0.0414918627635196,0.0414918627635196,0.0414918627635196
23.5,0.0415169270868321,0.0415169270868321,0.0415169270868321,0.0415169270868321,0.0415169270868321,0.0415169270868321
23.55,0.041541179224276,0.041541179224276,0.041541179224276,0.041541179224276,0.041541179224276,0.041541179224276
23.6,0.0415646182184186,0.0415646182184186,0.0415646182184186,0.0415646182184186,0.0415646182184186,0.0415646182184186
23.65,0.0415872431439283,0.0415872431439283,0.0415872431439283,0.0415872431439283,0.0415872431439283,0.0415872431439283
23.7,0.041609053107612,0.041609053107612,0.041609053107612,0.041609053107612,0.041609053107612,0.041609053107612
23.75,0.0416300472484496,0.0416300472484496,0.0416300472484496,0.0416300472484496,0.0416300472484496,0.0416300472484496
23.8,0.0416502247376284,0.0416502247376284,0.0416502247376284,0.0416502247376284,0.0416502247376284,0.0416502247376284
23.85,0.0416695847785756,0.0416695847785756,0.0416695847785756,0.0416695847785756,0.0416695847785756,0.0416695847785756
23.9,0.04168812660699,0.04168812660699,0.04168812660699,0.04168812660699,0.04168812660699,0.04168812660699
23.95,0.041705849490872,0.041705849490872,0.041705849490872,0.041705849490872,0.041705849490872,0.041705849490872
24,0.0417227527305524,0.0417227527305524,0.0417227527305524,0.0417227527305524,0.0417227527305524,0.0417227527305524
24.05,0.0417388356587202,0.0417388356587202,0.0417388356587202,0.0417388356587202,0.0417388356587202,0.0417388356587202
24.1,0.0417540976404491,0.0417540976404491,0.0417540976404491,0.0417540976404491,0.0417540976404491,0.0417540976404491
24.15,0.041768538073222,0.041768538073222,0.041768538073222,0.041768538073222,0.041768538073222,0.041768538073222
24.2,0.0417821563869555,0.0417821563869555,0.0417821563869555,0.0417821563869555,0.0417821563869555,0.0417821563869555
24.25,0.0417949520440219,0.0417949520440219,0.0417949520440219,0.0417949520440219,0.0417949520440219,0.0417949520440219
24.3,0.0418069245392704,0.0418069245392704,0.0418069245392704,0.0418069245392704,0.0418069245392704,0.0418069245392704
24.35,0.0418180734000476,0.0418180734000476,0.0418180734000476,0.0418180734000476,0.0418180734000476,0.0418180734000476
24.4,0.0418283981862154,0.0418283981862154,0.0418283981862154,0.0418283981862154,0.0418283981862154,0.0418283981862154
24.45,0.0418378984901689,0.0418378984901689,0.0418378984901689,0.0418378984901689,0.0418378984901689,0.0418378984901689
24.5,0.0418465739368526,0.0418465739368526,0.0418465739368526,0.0418465739368526,0.0418465739368526,0.0418465739368526
24.55,0.0418544241837745,0.0418544241837745,0.0418544241837745,0.0418544241837745,0.0418544241837745,0.0418544241837745
24.6,0.0418614489210203,0.0418614489210203,0.0418614489210203,0.0418614489210203,0.0418614489210203,0.0418614489210203
24.65,0.0418676478712655,0.0418676478712655,0.0418676478712655,0.0418676478712655,0.0418676478712655,0.0418676478712655
24.7,0.0418730207897861,0.0418730207897861,0.0418730207897861,0.0418730207897861,0.0418730207897861,0.0418730207897861
24.75,0.0418775674644686,0.0418775674644686,0.0418775674644686,0.0418775674644686,0.0418775674644686,0.0418775674644686
24.8,0.0418812877158178,0.0418812877158178,0.0418812877158178,0.0418812877158178,0.0418812877158178,0.0418812877158178
24.85,0.0418841813969648,0.0418841813969648,0.0418841813969648,0.0418841813969648,0.0418841813969648,0.0418841813969648
24.9,0.041886248393672,0.041886248393672,0.041886248393672,0.041886248393672,0.041886248393672,0.041886248393672
24.95,0.0418874886243378,0.0418874886243378,0.0418874886243378,0.0418874886243378,0.0418874886243378,0.0418874886243378
25,0.04188790204,0.04188790204,0.04188790204,0.04188790204,0.04188790204,0.04188790204
25.05,0.0418874886243378,0.0418874886243378,0.0418874886243378,0.0418874886243378,0.0418874886243378,0.0418874886243378
25.1,0.041886248393672,0.041886248393672,0.041886248393672,0.041886248393672,0.041886248393672,0.041886248393672
25.15,0.0418841813969648,0.0418841813969648,0.0418841813969648,0.0418841813969648,0.0418841813969648,0.0418841813969648
25.2,0.0418812877158178,0.0418812877158178,0.0418812877158178,0.0418812877158178,0.0418812877158178,0.0418812877158178
25.25,0.0418775674644686,0.0418775674644686,0.0418775674644686,0.0418775674644686,0.0418775674644686,0.0418775674644686
25.3,0.0418730207897861,0.0418730207897861,0.0418730207897861,0.0418730207897861,0.0418730207897861,0.0418730207897861
25.35,0.0418676478712655,0.0418676478712655,0.0418676478712655,0.0418676478712655,0.0418676478712655,0.0418676478712655
25.4,0.0418614489210203,0.0418614489210203,0.0418614489210203,0.0418614489210203,0.0418614489210203,0.0418614489210203
25.45,0.0418544241837745,0.0418544241837745,0.0418544241837745,0.0418544241837745,0.0418544241837745,0.0418544241837745
25.5,0.0418465739368526,0.0418465739368526,0.0418465739368526,0.0418465739368526,0.0418465739368526,0.0418465739368526
25.55,0.0418378984901689,0.0418378984901689,0.0418378984901689,0.0418378984901689,0.0418378984901689,0.0418378984901689
25.6,0.0418283981862154,0.0418283981862154,0.0418283981862154,0.0418283981862154,0.0418283981862154,0.0418283981862154
25.65,0.0418180734000476,0.0418180734000476,0.0418180734000476,0.0418180734000476,0.0418180734000476,0.0418180734000476
25.7,0.0418069245392704,0.0418069245392704,0.0418069245392704,0.0418069245392704,0.0418069245392704,0.0418069245392704
25.75,0.0417949520440219,0.0417949520440219,0.0417949520440219,0.0417949520440219,0.0417949520440219,0.0417949520440219
25.8,0.0417821563869555,0.0417821563869555,0.0417821563869555,0.0417821563869555,0.0417821563869555,0.0417821563869555
25.85,0.041768538073222,0.041768538073222,0.041768538073222,0.041768538073222,0.041768538073222,0.041768538073222
25.9,0.0417540976404491,0.0417540976404491,0.0417540976404491,0.0417540976404491,0.0417540976404491,0.0417540976404491
25.95,0.0417388356587202,0.0417388356587202,0.0417388356587202,0.0417388356587202,0.0417388356587202,0.0417388356587202
26,0.0417227527305524,0.0417227527305524,0.0417227527305524,0.0417227527305524,0.0417227527305524,0.0417227527305524
26.05,0.041705849490872,0.041705849490872,0.041705849490872,0.041705849490872,0.041705849490872,0.041705849490872
26.1,0.04168812660699,0.04168812660699,0.04168812660699,0.04168812660699,0.04168812660699,0.04168812660699
26.15,0.0416695847785756,0.0416695847785756,0.0416695847785756,0.0416695847785756,0.0416695847785756,0.0416695847785756
26.2,0.0416502247376284,0.0416502247376284,0.0416502247376284,0.0416502247376284,0.0416502247376284,0.0416502247376284
26.25,0.0416300472484496,0.0416300472484496,0.0416300472484496,0.0416300472484496,0.0416300472484496,0.0416300472484496
26.3,0.041609053107612,0.041609053107612,0.041609053107612,0.041609053107612,0.041609053107612,0.041609053107612
26.35,0.0415872431439283,0.0415872431439283,0.0415872431439283,0.0415872431439283,0.0415872431439283,0.0415872431439283
26.4,0.0415646182184186,0.0415646182184186,0.0415646182184186,0.0415646182184186,0.0415646182184186,0.0415646182184186
26.45,0.041541179224276,0.041541179224276,0.041541179224276,0.041541179224276,0.041541179224276,0.041541179224276
26.5,0.0415169270868321,0.0415169270868321,0.0415169270868321,0.0415169270868321,0.0415169270868321,0.0415169270868321
26.55,0.0414918627635196,0.0414918627635196,0.0414918627635196,0.0414918627635196,0.0414918627635196,0.0414918627635196
