Time,Acceleration_J1,Acceleration_J2,Acceleration_J3,Acceleration_J4,Acceleration_J5,Acceleration_J6
23.75,0.00041171900916087,0.00041171900916087,0.00041171900916087,0.00041171900916087,0.00041171900916087,0.00041171900916087
23.8,0.000395377902737096,0.000395377902737096,0.000395377902737096,0.000395377902737096,0.000395377902737096,0.000395377902737096
23.85,0.000379021187470717,0.000379021187470717,0.000379021187470717,0.000379021187470717,0.000379021187470717,0.000379021187470717
23.9,0.000362649509096846,0.000362649509096846,0.000362649509096846,0.000362649509096846,0.000362649509096846,0.000362649509096846
23.95,0.00034626351394131,0.00034626351394131,0.00034626351394131,0.00034626351394131,0.00034626351394131,0.00034626351394131
24,0.000329863848895143,0.000329863848895143,0.000329863848895143,0.000329863848895143,0.000329863848895143,0.000329863848895143
24.05,0.000313451161389038,0.000313451161389038,0.000313451161389038,0.000313451161389038,0.000313451161389038,0.000313451161389038
24.1,0.000297026099367796,0.000297026099367796,0.000297026099367796,0.000297026099367796,0.000297026099367796,0.000297026099367796
24.15,0.000280589311264741,0.000280589311264741,0.000280589311264741,0.000280589311264741,0.000280589311264741,0.000280589311264741
24.2,0.000264141445976123,0.000264141445976123,0.000264141445976123,0.000264141445976123,0.000264141445976123,0.000264141445976123
24.25,0.000247683152835502,0.000247683152835502,0.000247683152835502,0.000247683152835502,0.000247683152835502,0.000247683152835502
24.3,0.000231215081588107,0.000231215081588107,0.000231215081588107,0.000231215081588107,0.000231215081588107,0.000231215081588107
24.35,0.000214737882365194,0.000214737882365194,0.000214737882365194,0.000214737882365194,0.000214737882365194,0.000214737882365194
24.4,0.000198252205658376,0.000198252205658376,0.000198252205658376,0.000198252205658376,0.000198252205658376,0.000198252205658376
24.45,0.00018175870229394,0.00018175870229394,0.00018175870229394,0.00018175870229394,0.00018175870229394,0.00018175870229394
24.5,0.000165258023407161,0.000165258023407161,0.000165258023407161,0.000165258023407161,0.000165258023407161,0.000165258023407161
24.55,0.000148750820416583,0.000148750820416583,0.000148750820416583,0.000148750820416583,0.000148750820416583,0.000148750820416583
24.6,0.000132237744998317,0.000132237744998317,0.000132237744998317,0.000132237744998317,0.000132237744998317,0.000132237744998317
24.65,0.000115719449060305,0.000115719449060305,0.000115719449060305,0.000115719449060305,0.000115719449060305,0.000115719449060305
24.7,9.91965847165887E-05,9.91965847165887E-05,9.91965847165887E-05,9.91965847165887E-05,9.91965847165887E-05,9.91965847165887E-05
24.75,8.26698042615603E-05,8.26698042615603E-05,8.26698042615603E-05,8.26698042615603E-05,8.26698042615603E-05,8.26698042615603E-05
24.8,6.6139760144212E-05,6.6139760144212E-05,6.6139760144212E-05,6.6139760144212E-05,6.6139760144212E-05,6.6139760144212E-05
24.85,4.96071049423825E-05,4.96071049423825E-05,4.96071049423825E-05,4.96071049423825E-05,4.96071049423825E-05,4.96071049423825E-05
24.9,3.30724913369909E-05,3.30724913369909E-05,3.30724913369909E-05,3.30724913369909E-05,3.30724913369909E-05,3.30724913369909E-05
24.95,1.65365720862692E-05,1.65365720862692E-05,1.65365720862692E-05,1.65365720862692E-05,1.65365720862692E-05,1.65365720862692E-05
25,-8.46492478263413E-19,-8.46492478263413E-19,-8.46492478263413E-19,-8.46492478263413E-19,-8.46492478263413E-19,-8.46492478263413E-19
25.05,-1.65365720862721E-05,-1.65365720862721E-05,-1.65365720862721E-05,-1.65365720862721E-05,-1.65365720862721E-05,-1.65365720862721E-05
25.1,-3.30724913369925E-05,-3.30724913369925E-05,-3.30724913369925E-05,-3.30724913369925E-05,-3.30724913369925E-05,-3.30724913369925E-05
25.15,-4.96071049423842E-05,-4.96071049423842E-05,-4.96071049423842E-05,-4.96071049423842E-05,-4.96071049423842E-05,-4.96071049423842E-05
25.2,-6.61397601442136E-05,-6.61397601442136E-05,-6.61397601442136E-05,-6.61397601442136E-05,-6.61397601442136E-05,-6.61397601442136E-05
25.25,-8.26698042615609E-05,-8.26698042615609E-05,-8.26698042615609E-05,-8.26698042615609E-05,-8.26698042615609E-05,-8.26698042615609E-05
25.3,-9.91965847165904E-05,-9.91965847165904E-05,-9.91965847165904E-05,-9.91965847165904E-05,-9.91965847165904E-05,-9.91965847165904E-05
25.35,-0.000115719449060307,-0.000115719449060307,-0.000115719449060307,-0.000115719449060307,-0.000115719449060307,-0.000115719449060307
25.4,-0.000132237744998318,-0.000132237744998318,-0.000132237744998318,-0.000132237744998318,-0.000132237744998318,-0.000132237744998318
25.45,-0.000148750820416584,-0.000148750820416584,-0.000148750820416584,-0.000148750820416584,-0.000148750820416584,-0.000148750820416584
25.5,-0.000165258023407161,-0.000165258023407161,-0.000165258023407161,-0.000165258023407161,-0.000165258023407161,-0.000165258023407161
25.55,-0.000181758702293943,-0.000181758702293943,-0.000181758702293943,-0.000181758702293943,-0.000181758702293943,-0.000181758702293943
25.6,-0.000198252205658379,-0.000198252205658379,-0.000198252205658379,-0.000198252205658379,-0.000198252205658379,-0.000198252205658379
25.65,-0.000214737882365197,-0.000214737882365197,-0.000214737882365197,-0.000214737882365197,-0.000214737882365197,-0.000214737882365197
25.7,-0.000231215081588109,-0.000231215081588109,-0.000231215081588109,-0.000231215081588109,-0.000231215081588109,-0.000231215081588109
25.75,-0.000247683152835503,-0.000247683152835503,-0.000247683152835503,-0.000247683152835503,-0.000247683152835503,-0.000247683152835503
25.8,-0.000264141445976125,-0.000264141445976125,-0.000264141445976125,-0.000264141445976125,-0.000264141445976125,-0.000264141445976125
25.85,-0.000280589311264743,-0.000280589311264743,-0.000280589311264743,-0.000280589311264743,-0.000280589311264743,-0.000280589311264743
25.9,-0.000297026099367798,-0.000297026099367798,-0.000297026099367798,-0.000297026099367798,-0.000297026099367798,-0.000297026099367798
25.95,-0.00031345116138904,-0.00031345116138904,-0.00031345116138904,-0.00031345116138904,-0.00031345116138904,-0.00031345116138904
26,-0.000329863848895144,-0.000329863848895144,-0.000329863848895144,-0.000329863848895144,-0.000329863848895144,-0.000329863848895144
26.05,-0.000346263513941312,-0.000346263513941312,-0.000346263513941312,-0.000346263513941312,-0.000346263513941312,-0.000346263513941312
26.1,-0.000362649509096847,-0.000362649509096847,-0.000362649509096847,-0.000362649509096847,-0.000362649509096847,-0.000362649509096847
26.15,-0.000379021187470719,-0.000379021187470719,-0.000379021187470719,-0.000379021187470719,-0.000379021187470719,-0.000379021187470719
26.2,-0.000395377902737099,-0.000395377902737099,-0.000395377902737099,-0.000395377902737099,-0.000395377902737099,-0.000395377902737099
26.25,-0.000411719009160872,-0.000411719009160872,-0.000411719009160872,-0.000411719009160872,-0.000411719009160872,-0.000411719009160872
26.3,-0.00042804386162314,-0.00042804386162314,-0.00042804386162314,-0.00042804386162314,-0.00042804386162314,-0.00042804386162314
26.35,-0.00044435181564668,-0.00044435181564668,-0.00044435181564668,-0.00044435181564668,-0.00044435181564668,-0.00044435181564668
26.4,-0.00046064222742139,-0.00046064222742139,-0.00046064222742139,-0.00046064222742139,-0.00046064222742139,-0.00046064222742139
26.45,-0.000476914453829708,-0.000476914453829708,-0.000476914453829708,-0.000476914453829708,-0.000476914453829708,-0.000476914453829708
26.5,-0.000493167852471995,-0.000493167852471995,-0.000493167852471995,-0.000493167852471995,-0.000493167852471995,-0.000493167852471995
26.55,-0.000509401781691907,-0.000509401781691907,-0.000509401781691907,-0.000509401781691907,-0.000509401781691907,-0.000509401781691907
26.6,-0.000525615600601713,-0.000525615600601713,-0.000525615600601713,-0.000525615600601713,-0.000525615600601713,-0.000525615600601713
26.65,-0.000541808669107605,-0.000541808669107605,-0.000541808669107605,-0.000541808669107605,-0.000541808669107605,-0.000541808669107605
26.7,-0.000557980347934966,-0.000557980347934966,-0.000557980347934966,-0.000557980347934966,-0.000557980347934966,-0.000557980347934966
26.75,-0.000574129998653605,-0.000574129998653605,-0.000574129998653605,-0.000574129998653605,-0.000574129998653605,-0.000574129998653605
26.8,-0.000590256983702967,-0.000590256983702967,-0.000590256983702967,-0.000590256983702967,-0.000590256983702967,-0.000590256983702967
26.85,-0.000606360666417294,-0.000606360666417294,-0.000606360666417294,-0.000606360666417294,-0.000606360666417294,-0.000606360666417294
26.9,-0.000622440411050766,-0.000622440411050766,-0.000622440411050766,-0.000622440411050766,-0.000622440411050766,-0.000622440411050766
26.95,-0.000638495582802598,-0.000638495582802598,-0.000638495582802598,-0.000638495582802598,-0.000638495582802598,-0.000638495582802598
27,-0.0006545255478421,-0.0006545255478421,-0.0006545255478421,-0.0006545255478421,-0.0006545255478421,-0.0006545255478421
27.05,-0.000670529673333701,-0.000670529673333701,-0.000670529673333701,-0.000670529673333701,-0.000670529673333701,-0.000670529673333701
27.1,-0.00068650732746193,-0.00068650732746193,-0.00068650732746193,-0.00068650732746193,-0.00068650732746193,-0.00068650732746193
27.15,-0.000702457879456359,-0.000702457879456359,-0.000702457879456359,-0.000702457879456359,-0.000702457879456359,-0.000702457879456359
27.2,-0.000718380699616508,-0.000718380699616508,-0.000718380699616508,-0.000718380699616508,-0.000718380699616508,-0.000718380699616508
27.25,-0.0007342751593367,-0.0007342751593367,-0.0007342751593367,-0.0007342751593367,-0.0007342751593367,-0.0007342751593367
27.3,-0.000750140631130883,-0.000750140631130883,-0.000750140631130883,-0.000750140631130883,-0.000750140631130883,-0.000750140631130883
27.35,-0.000765976488657395,-0.000765976488657395,-0.000765976488657395,-0.000765976488657395,-0.000765976488657395,-0.000765976488657395
27.4,-0.000781782106743698,-0.000781782106743698,-0.000781782106743698,-0.000781782106743698,-0.000781782106743698,-0.000781782106743698
27.45,-0.000797556861411051,-0.000797556861411051,-0.000797556861411051,-0.000797556861411051,-0.000797556861411051,-0.000797556861411051
27.5,-0.000813300129899151,-0.000813300129899151,-0.000813300129899151,-0.000813300129899151,-0.000813300129899151,-0.000813300129899151
27.55,-0.000829011290690716,-0.000829011290690716,-0.000829011290690716,-0.000829011290690716,-0.000829011290690716,-0.000829011290690716
27.6,-0.000844689723536019,-0.000844689723536019,-0.000844689723536019,-0.000844689723536019,-0.000844689723536019,-0.000844689723536019
27.65,-0.000860334809477378,-0.000860334809477378,-0.000860334809477378,-0.000860334809477378,-0.000860334809477378,-0.000860334809477378
27.7,-0.000875945930873587,-0.000875945930873587,-0.000875945930873587,-0.000875945930873587,-0.000875945930873587,-0.000875945930873587
27.75,-0.000891522471424304,-0.000891522471424304,-0.000891522471424304,-0.000891522471424304,-0.000891522471424304,-0.000891522471424304
27.8,-0.000907063816194382,-0.000907063816194382,-0.000907063816194382,-0.000907063816194382,-0.000907063816194382,-0.000907063816194382
27.85,-0.000922569351638138,-0.000922569351638138,-0.000922569351638138,-0.000922569351638138,-0.000922569351638138,-0.000922569351638138
27.9,-0.000938038465623583,-0.000938038465623583,-0.000938038465623583,-0.000938038465623583,-0.000938038465623583,-0.000938038465623583
27.95,-0.000953470547456585,-0.000953470547456585,-0.000953470547456585,-0.000953470547456585,-0.000953470547456585,-0.000953470547456585
28,-0.000968864987904975,-0.000968864987904975,-0.000968864987904975,-0.000968864987904975,-0.000968864987904975,-0.000968864987904975
28.05,-0.000984221179222607,-0.000984221179222607,-0.000984221179222607,-0.000984221179222607,-0.000984221179222607,-0.000984221179222607
28.1,-0.000999538515173339,-0.000999538515173339,-0.000999538515173339,-0.000999538515173339,-0.000999538515173339,-0.000999538515173339
28.15,-0.00101481639105498,-0.00101481639105498,-0.00101481639105498,-0.00101481639105498,-0.00101481639105498,-0.00101481639105498
28.2,-0.00103005420372314,-0.00103005420372314,-0.00103005420372314,-0.00103005420372314,-0.00103005420372314,-0.00103005420372314
28.25,-0.00104525135161507,-0.00104525135161507,-0.00104525135161507,-0.00104525135161507,-0.00104525135161507,-0.00104525135161507
28.3,-0.0010604072347734,-0.0010604072347734,-0.0010604072347734,-0.0010604072347734,-0.0010604072347734,-0.0010604072347734
28.35,-0.00107552125486981,-0.00107552125486981,-0.00107552125486981,-0.00107552125486981,-0.00107552125486981,-0.00107552125486981
28.4,-0.00109059281522866,-0.00109059281522866,-0.00109059281522866,-0.00109059281522866,-0.00109059281522866,-0.00109059281522866
28.45,-0.00110562132085057,-0.00110562132085057,-0.00110562132085057,-0.00110562132085057,-0.00110562132085057,-0.00110562132085057
28.5,-0.00112060617843585,-0.00112060617843585,-0.00112060617843585,-0.00112060617843585,-0.00112060617843585,-0.00112060617843585
28.55,-0.00113554679640799,-0.00113554679640799,-0.00113554679640799,-0.00113554679640799,-0.00113554679640799,-0.00113554679640799
28.6,-0.00115044258493698,-0.00115044258493698,-0.00115044258493698,-0.00115044258493698,-0.00115044258493698,-0.00115044258493698
28.65,-0.00116529295596259,-0.00116529295596259,-0.00116529295596259,-0.00116529295596259,-0.00116529295596259,-0.00116529295596259
28.7,-0.0011800973232176,-0.0011800973232176,-0.0011800973232176,-0.0011800973232176,-0.0011800973232176,-0.0011800973232176
28.75,-0.00119485510225093,-0.00119485510225093,-0.00119485510225093,-0.00119485510225093,-0.00119485510225093,-0.00119485510225093
28.8,-0.00120956571045075,-0.00120956571045075,-0.00120956571045075,-0.00120956571045075,-0.00120956571045075,-0.00120956571045075
28.85,-0.00122422856706743,-0.00122422856706743,-0.00122422856706743,-0.00122422856706743,-0.00122422856706743,-0.00122422856706743
28.9,-0.0012388430932365,-0.0012388430932365,-0.0012388430932365,-0.0012388430932365,-0.0012388430932365,-0.0012388430932365
28.95,-0.00125340871200149,-0.00125340871200149,-0.00125340871200149,-0.00125340871200149,-0.00125340871200149,-0.00125340871200149
29,-0.0012679248483367,-0.0012679248483367,-0.0012679248483367,-0.0012679248483367,-0.0012679248483367,-0.0012679248483367
29.05,-0.00128239092916994,-0.00128239092916994,-0.00128239092916994,-0.00128239092916994,-0.00128239092916994,-0.00128239092916994
29.1,-0.0012968063834051,-0.0012968063834051,-0.0012968063834051,-0.0012968063834051,-0.0012968063834051,-0.0012968063834051
29.15,-0.00131117064194473,-0.00131117064194473,-0.00131117064194473,-0.00131117064194473,-0.00131117064194473,-0.00131117064194473
29.2,-0.0013254831377125,-0.0013254831377125,-0.0013254831377125,-0.0013254831377125,-0.0013254831377125,-0.0013254831377125
29.25,-0.00133974330567558,-0.00133974330567558,-0.00133974330567558,-0.00133974330567558,-0.00133974330567558,-0.00133974330567558
29.3,-0.00135395058286696,-0.00135395058286696,-0.00135395058286696,-0.00135395058286696,-0.00135395058286696,-0.00135395058286696
29.35,-0.00136810440840767,-0.00136810440840767,-0.00136810440840767,-0.00136810440840767,-0.00136810440840767,-0.00136810440840767
29.4,-0.0013822042235289,-0.0013822042235289,-0.0013822042235289,-0.0013822042235289,-0.0013822042235289,-0.0013822042235289
29.45,-0.00139624947159411,-0.00139624947159411,-0.00139624947159411,-0.00139624947159411,-0.00139624947159411,-0.00139624947159411
29.5,-0.00141023959812093,-0.00141023959812093,-0.00141023959812093,-0.00141023959812093,-0.00141023959812093,-0.00141023959812093
29.55,-0.00142417405080314,-0.00142417405080314,-0.00142417405080314,-0.00142417405080314,-0.00142417405080314,-0.00142417405080314
29.6,-0.00143805227953239,-0.00143805227953239,-0.00143805227953239,-0.00143805227953239,-0.00143805227953239,-0.00143805227953239
29.65,-0.00145187373642,-0.00145187373642,-0.00145187373642,-0.00145187373642,-0.00145187373642,-0.00145187373642
29.7,-0.00146563787581849,-0.00146563787581849,-0.00146563787581849,-0.00146563787581849,-0.00146563787581849,-0.00146563787581849
29.75,-0.00147934415434322,-0.00147934415434322,-0.00147934415434322,-0.00147934415434322,-0.00147934415434322,-0.00147934415434322
29.8,-0.00149299203089378,-0.00149299203089378,-0.00149299203089378,-0.00149299203089378,-0.00149299203089378,-0.00149299203089378
29.85,-0.00150658096667538,-0.00150658096667538,-0.00150658096667538,-0.00150658096667538,-0.00150658096667538,-0.00150658096667538
29.9,-0.00152011042522008,-0.00152011042522008,-0.00152011042522008,-0.00152011042522008,-0.00152011042522008,-0.00152011042522008
29.95,-0.00153357987240805,-0.00153357987240805,-0.00153357987240805,-0.00153357987240805,-0.00153357987240805,-0.00153357987240805
30,-0.00154698877648856,-0.00154698877648856,-0.00154698877648856,-0.00154698877648856,-0.00154698877648856,-0.00154698877648856
30.05,-0.00156033660810105,-0.00156033660810105,-0.00156033660810105,-0.00156033660810105,-0.00156033660810105,-0.00156033660810105
30.1,-0.00157362284029597,-0.00157362284029597,-0.00157362284029597,-0.00157362284029597,-0.00157362284029597,-0.00157362284029597
30.15,-0.00158684694855563,-0.00158684694855563,-0.00158684694855563,-0.00158684694855563,-0.00158684694855563,-0.00158684694855563
30.2,-0.00160000841081488,-0.00160000841081488,-0.00160000841081488,-0.00160000841081488,-0.00160000841081488,-0.00160000841081488
30.25,-0.00161310670748173,-0.00161310670748173,-0.00161310670748173,-0.00161310670748173,-0.00161310670748173,-0.00161310670748173
30.3,-0.00162614132145784,-0.00162614132145784,-0.00162614132145784,-0.00162614132145784,-0.00162614132145784,-0.00162614132145784
30.35,-0.00163911173815898,-0.00163911173815898,-0.00163911173815898,-0.00163911173815898,-0.00163911173815898,-0.00163911173815898
30.4,-0.00165201744553531,-0.00165201744553531,-0.00165201744553531,-0.00165201744553531,-0.00165201744553531,-0.00165201744553531
30.45,-0.0016648579340916,-0.0016648579340916,-0.0016648579340916,-0.0016648579340916,-0.0016648579340916,-0.0016648579340916
30.5,-0.00167763269690734,-0.00167763269690734,-0.00167763269690734,-0.00167763269690734,-0.00167763269690734,-0.00167763269690734
30.55,-0.00169034122965678,-0.00169034122965678,-0.00169034122965678,-0.00169034122965678,-0.00169034122965678,-0.00169034122965678
30.6,-0.00170298303062879,-0.00170298303062879,-0.00170298303062879,-0.00170298303062879,-0.00170298303062879,-0.00170298303062879
30.65,-0.00171555760074673,-0.00171555760074673,-0.00171555760074673,-0.00171555760074673,-0.00171555760074673,-0.00171555760074673
30.7,-0.0017280644435881,-0.0017280644435881,-0.0017280644435881,-0.0017280644435881,-0.0017280644435881,-0.0017280644435881
30.75,-0.00174050306540416,-0.00174050306540416,-0.00174050306540416,-0.00174050306540416,-0.00174050306540416,-0.00174050306540416
30.8,-0.00175287297513941,-0.00175287297513941,-0.00175287297513941,-0.00175287297513941,-0.00175287297513941,-0.00175287297513941
30.85,-0.001765173684451,-0.001765173684451,-0.001765173684451,-0.001765173684451,-0.001765173684451,-0.001765173684451
30.9,-0.001777404707728,-0.001777404707728,-0.001777404707728,-0.001777404707728,-0.001777404707728,-0.001777404707728
30.95,-0.00178956556211053,-0.00178956556211053,-0.00178956556211053,-0.00178956556211053,-0.00178956556211053,-0.00178956556211053
31,-0.0018016557675089,-0.0018016557675089,-0.0018016557675089,-0.0018016557675089,-0.0018016557675089,-0.0018016557675089
31.05,-0.0018136748466225,-0.0018136748466225,-0.0018136748466225,-0.0018136748466225,-0.0018136748466225,-0.0018136748466225
31.1,-0.00182562232495866,-0.00182562232495866,-0.00182562232495866,-0.00182562232495866,-0.00182562232495866,-0.00182562232495866
31.15,-0.0018374977308514,-0.0018374977308514,-0.0018374977308514,-0.0018374977308514,-0.0018374977308514,-0.0018374977308514
31.2,-0.00184930059548003,-0.00184930059548003,-0.00184930059548003,-0.00184930059548003,-0.00184930059548003,-0.00184930059548003
31.25,-0.00186103045288765,-0.00186103045288765,-0.00186103045288765,-0.00186103045288765,-0.00186103045288765,-0.00186103045288765
31.3,-0.00187268683999959,-0.00187268683999959,-0.00187268683999959,-0.00187268683999959,-0.00187268683999959,-0.00187268683999959
31.35,-0.00188426929664164,-0.00188426929664164,-0.00188426929664164,-0.00188426929664164,-0.00188426929664164,-0.00188426929664164
31.4,-0.00189577736555825,-0.00189577736555825,-0.00189577736555825,-0.00189577736555825,-0.00189577736555825,-0.00189577736555825
31.45,-0.00190721059243055,-0.00190721059243055,-0.00190721059243055,-0.00190721059243055,-0.00190721059243055,-0.00190721059243055
31.5,-0.00191856852589433,-0.00191856852589433,-0.00191856852589433,-0.00191856852589433,-0.00191856852589433,-0.00191856852589433
31.55,-0.00192985071755782,-0.00192985071755782,-0.00192985071755782,-0.00192985071755782,-0.00192985071755782,-0.00192985071755782
31.6,-0.00194105672201942,-0.00194105672201942,-0.00194105672201942,-0.00194105672201942,-0.00194105672201942,-0.00194105672201942
31.65,-0.00195218609688526,-0.00195218609688526,-0.00195218609688526,-0.00195218609688526,-0.00195218609688526,-0.00195218609688526
31.7,-0.00196323840278667,-0.00196323840278667,-0.00196323840278667,-0.00196323840278667,-0.00196323840278667,-0.00196323840278667
31.75,-0.00197421320339754,-0.00197421320339754,-0.00197421320339754,-0.00197421320339754,-0.00197421320339754,-0.00197421320339754
31.8,-0.00198511006545153,-0.00198511006545153,-0.00198511006545153,-0.00198511006545153,-0.00198511006545153,-0.00198511006545153
31.85,-0.00199592855875919,-0.00199592855875919,-0.00199592855875919,-0.00199592855875919,-0.00199592855875919,-0.00199592855875919
31.9,-0.00200666825622493,-0.00200666825622493,-0.00200666825622493,-0.00200666825622493,-0.00200666825622493,-0.00200666825622493
31.95,-0.00201732873386388,-0.00201732873386388,-0.00201732873386388,-0.00201732873386388,-0.00201732873386388,-0.00201732873386388
32,-0.00202790957081864,-0.00202790957081864,-0.00202790957081864,-0.00202790957081864,-0.00202790957081864,-0.00202790957081864
32.05,-0.00203841034937588,-0.00203841034937588,-0.00203841034937588,-0.00203841034937588,-0.00203841034937588,-0.00203841034937588
32.1,-0.00204883065498284,-0.00204883065498284,-0.00204883065498284,-0.00204883065498284,-0.00204883065498284,-0.00204883065498284
32.15,-0.0020591700762637,-0.0020591700762637,-0.0020591700762637,-0.0020591700762637,-0.0020591700762637,-0.0020591700762637
32.2,-0.00206942820503582,-0.00206942820503582,-0.00206942820503582,-0.00206942820503582,-0.00206942820503582,-0.00206942820503582
32.25,-0.00207960463632583,-0.00207960463632583,-0.00207960463632583,-0.00207960463632583,-0.00207960463632583,-0.00207960463632583
32.3,-0.00208969896838565,-0.00208969896838565,-0.00208969896838565,-0.00208969896838565,-0.00208969896838565,-0.00208969896838565
32.35,-0.00209971080270834,-0.00209971080270834,-0.00209971080270834,-0.00209971080270834,-0.00209971080270834,-0.00209971080270834
32.4,-0.00210963974404382,-0.00210963974404382,-0.00210963974404382,-0.00210963974404382,-0.00210963974404382,-0.00210963974404382
32.45,-0.00211948540041448,-0.00211948540041448,-0.00211948540041448,-0.00211948540041448,-0.00211948540041448,-0.00211948540041448
32.5,-0.00212924738313068,-0.00212924738313068,-0.00212924738313068,-0.00212924738313068,-0.00212924738313068,-0.00212924738313068
32.55,-0.00213892530680605,-0.00213892530680605,-0.00213892530680605,-0.00213892530680605,-0.00213892530680605,-0.00213892530680605
32.6,-0.00214851878937273,-0.00214851878937273,-0.00214851878937273,-0.00214851878937273,-0.00214851878937273,-0.00214851878937273
32.65,-0.00215802745209646,-0.00215802745209646,-0.00215802745209646,-0.00215802745209646,-0.00215802745209646,-0.00215802745209646
32.7,-0.00216745091959151,-0.00216745091959151,-0.00216745091959151,-0.00216745091959151,-0.00216745091959151,-0.00216745091959151
32.75,-0.00217678881983553,-0.00217678881983553,-0.00217678881983553,-0.00217678881983553,-0.00217678881983553,-0.00217678881983553
32.8,-0.0021860407841842,-0.0021860407841842,-0.0021860407841842,-0.0021860407841842,-0.0021860407841842,-0.0021860407841842
32.85,-0.00219520644738582,-0.00219520644738582,-0.00219520644738582,-0.00219520644738582,-0.00219520644738582,-0.00219520644738582
32.9,-0.00220428544759569,-0.00220428544759569,-0.00220428544759569,-0.00220428544759569,-0.00220428544759569,-0.00220428544759569
32.95,-0.00221327742639042,-0.00221327742639042,-0.00221327742639042,-0.00221327742639042,-0.00221327742639042,-0.00221327742639042
33,-0.0022221820287821,-0.0022221820287821,-0.0022221820287821,-0.0022221820287821,-0.0022221820287821,-0.0022221820287821
33.05,-0.00223099890323228,-0.00223099890323228,-0.00223099890323228,-0.00223099890323228,-0.00223099890323228,-0.00223099890323228
33.1,-0.00223972770166583,-0.00223972770166583,-0.00223972770166583,-0.00223972770166583,-0.00223972770166583,-0.00223972770166583
33.15,-0.00224836807948475,-0.00224836807948475,-0.00224836807948475,-0.00224836807948475,-0.00224836807948475,-0.00224836807948475
33.2,-0.00225691969558171,-0.00225691969558171,-0.00225691969558171,-0.00225691969558171,-0.00225691969558171,-0.00225691969558171
33.25,-0.00226538221235356,-0.00226538221235356,-0.00226538221235356,-0.00226538221235356,-0.00226538221235356,-0.00226538221235356
33.3,-0.00227375529571462,-0.00227375529571462,-0.00227375529571462,-0.00227375529571462,-0.00227375529571462,-0.00227375529571462
33.35,-0.00228203861510989,-0.00228203861510989,-0.00228203861510989,-0.00228203861510989,-0.00228203861510989,-0.00228203861510989
33.4,-0.00229023184352812,-0.00229023184352812,-0.00229023184352812,-0.00229023184352812,-0.00229023184352812,-0.00229023184352812
33.45,-0.00229833465751467,-0.00229833465751467,-0.00229833465751467,-0.00229833465751467,-0.00229833465751467,-0.00229833465751467
33.5,-0.00230634673718433,-0.00230634673718433,-0.00230634673718433,-0.00230634673718433,-0.00230634673718433,-0.00230634673718433
33.55,-0.00231426776623389,-0.00231426776623389,-0.00231426776623389,-0.00231426776623389,-0.00231426776623389,-0.00231426776623389
33.6,-0.00232209743195471,-0.00232209743195471,-0.00232209743195471,-0.00232209743195471,-0.00232209743195471,-0.00232209743195471
33.65,-0.00232983542524498,-0.00232983542524498,-0.00232983542524498,-0.00232983542524498,-0.00232983542524498,-0.00232983542524498
33.7,-0.00233748144062198,-0.00233748144062198,-0.00233748144062198,-0.00233748144062198,-0.00233748144062198,-0.00233748144062198
33.75,-0.00234503517623411,-0.00234503517623411,-0.00234503517623411,-0.00234503517623411,-0.00234503517623411,-0.00234503517623411
33.8,-0.00235249633387283,-0.00235249633387283,-0.00235249633387283,-0.00235249633387283,-0.00235249633387283,-0.00235249633387283
33.85,-0.0023598646189844,-0.0023598646189844,-0.0023598646189844,-0.0023598646189844,-0.0023598646189844,-0.0023598646189844
33.9,-0.00236713974068156,-0.00236713974068156,-0.00236713974068156,-0.00236713974068156,-0.00236713974068156,-0.00236713974068156
33.95,-0.00237432141175494,-0.00237432141175494,-0.00237432141175494,-0.00237432141175494,-0.00237432141175494,-0.00237432141175494
34,-0.00238140934868448,-0.00238140934868448,-0.00238140934868448,-0.00238140934868448,-0.00238140934868448,-0.00238140934868448
34.05,-0.00238840327165056,-0.00238840327165056,-0.00238840327165056,-0.00238840327165056,-0.00238840327165056,-0.00238840327165056
34.1,-0.00239530290454507,-0.00239530290454507,-0.00239530290454507,-0.00239530290454507,-0.00239530290454507,-0.00239530290454507
34.15,-0.00240210797498233,-0.00240210797498233,-0.00240210797498233,-0.00240210797498233,-0.00240210797498233,-0.00240210797498233
34.2,-0.0024088182143098,-0.0024088182143098,-0.0024088182143098,-0.0024088182143098,-0.0024088182143098,-0.0024088182143098
34.25,-0.00241543335761873,-0.00241543335761873,-0.00241543335761873,-0.00241543335761873,-0.00241543335761873,-0.00241543335761873
34.3,-0.00242195314375459,-0.00242195314375459,-0.00242195314375459,-0.00242195314375459,-0.00242195314375459,-0.00242195314375459
34.35,-0.00242837731532737,-0.00242837731532737,-0.00242837731532737,-0.00242837731532737,-0.00242837731532737,-0.00242837731532737
34.4,-0.0024347056187218,-0.0024347056187218,-0.0024347056187218,-0.0024347056187218,-0.0024347056187218,-0.0024347056187218
34.45,-0.00244093780410728,-0.00244093780410728,-0.00244093780410728,-0.00244093780410728,-0.00244093780410728,-0.00244093780410728
34.5,-0.00244707362544782,-0.00244707362544782,-0.00244707362544782,-0.00244707362544782,-0.00244707362544782,-0.00244707362544782
34.55,-0.00245311284051168,-0.00245311284051168,-0.00245311284051168,-0.00245311284051168,-0.00245311284051168,-0.00245311284051168
34.6,-0.002459055210881,-0.002459055210881,-0.002459055210881,-0.002459055210881,-0.002459055210881,-0.002459055210881
