Time,Force_J1,Force_J2,Force_J3,Force_J4,Force_J5,Force_J6
15.65,188.414680712004,-1.09352104647819,2.30307347317702,0.0448019953646476,0.00506492270297378,3.18940542385604E-09
15.7,188.375682965017,-1.1416242551044,2.31180998015634,0.0451775000274998,0.00519054493421973,3.17062672277077E-09
15.75,188.335711492163,-1.1905778531927,2.32038961336145,0.0455546704955974,0.00531865616526915,3.15178497234149E-09
15.8,188.294756769434,-1.24038924703326,2.32880951165188,0.0459335022962637,0.00544929132668893,3.13288633276205E-09
15.85,188.252809285712,-1.29106582767647,2.33706680636243,0.0463139908039117,0.00558248552614516,3.11393704775521E-09
15.9,188.209859544161,-1.34261496976762,2.3451586216783,0.0466961312373539,0.00571827404242316,3.09494344267979E-09
15.95,188.165898063627,-1.39504403037424,2.35308207501545,0.0470799186570795,0.00585669231929258,3.0759119225402E-09
16,188.120915380047,-1.44836034780628,2.3608342774062,0.0474653479624972,0.00599777595921597,3.05684896989774E-09
16.05,188.074902047866,-1.50257124042933,2.36841233389002,0.0478524138891455,0.006141560716902,3.03776114268318E-09
16.1,188.027848641463,-1.55768400547103,2.37581334390935,0.0482411110058709,0.00628808249270304,3.01865507191006E-09
16.15,187.979745756585,-1.61370591782092,2.38303440171069,0.0486314337119738,0.00643737732585723,2.99953745928834E-09
16.2,187.930584011783,-1.67064422882388,2.39007259675058,0.0490233762343242,0.00658948138757538,2.98041507473813E-09
16.25,187.880354049864,-1.72850616506739,2.39692501410668,0.0494169326244466,0.00674443097397296,2.96129475380326E-09
16.3,187.829046539347,-1.78729892716278,2.40358873489375,0.0498120967555758,0.0069022624988477,2.94218339496445E-09
16.35,187.776652175918,-1.8470296885207,2.4100608366846,0.0502088623196839,0.00706301248630327,2.92308795685226E-09
16.4,187.723161683907,-1.90770559412103,2.41633839393582,0.0506072228244791,0.00722671756321936,2.90401545535958E-09
16.45,187.668565817755,-1.96933375927737,2.42241847841838,0.0510071715903779,0.00739341445156928,2.88497296065404E-09
16.5,187.6128553635,-2.03192126839653,2.4282981596529,0.0514087017474512,0.00756313996058552,2.86596759409038E-09
16.55,187.556021140259,-2.09547517373293,2.43397450534966,0.0518118062323447,0.00773593097877391,2.84700652502332E-09
16.6,187.498054001728,-2.16000249413838,2.43944458185324,0.0522164777851759,0.00791182446577783,2.82809696752109E-09
16.65,187.438944837668,-2.22551021380745,2.44470545459163,0.0526227089464067,0.00809085744409291,2.80924617698043E-09
16.7,187.378684575418,-2.2920052810185,2.44975418852992,0.0530304920536955,0.00827306699063372,2.79046144664344E-09
16.75,187.317264181398,-2.35949460687081,2.45458784862838,0.0534398192387265,0.00845849022815336,2.77175010401723E-09
16.8,187.25467466262,-2.42798506401786,2.45920350030488,0.0538506824240205,0.00864716431651715,2.75311950719705E-09
16.85,187.190907068205,-2.49748348539718,2.4635982099016,0.0542630733197255,0.00883912644383224,2.73457704109394E-09
16.9,187.125952490906,-2.5679966629569,2.46776904515595,0.0546769834203914,0.00903441381743392,2.71613011356793E-09
16.95,187.059802068626,-2.63953134637924,2.47171307567559,0.0550924040017266,0.00923306365473056,2.69778615146793E-09
17,186.992446985951,-2.71209424180133,2.47542737341751,0.0555093261173408,0.00943511317390886,2.67955259657965E-09
17.05,186.923878475677,-2.78569201053343,2.47890901317108,0.0559277405954732,0.00964059958450075,2.66143690148287E-09
17.1,186.854087820343,-2.86033126777493,2.48215507304497,0.0563476380357092,0.00984956007781403,2.64344652531961E-09
17.15,186.78306635377,-2.9360185813284,2.48516263495783,0.0567690088056848,0.0100620318172287,2.6255889294748E-09
17.2,186.710805462595,-3.01276047031189,2.48792878513273,0.0571918430377825,0.0102780519283606,2.60787157317116E-09
17.25,186.637296587812,-3.0905634038698,2.49045061459518,0.0576161306258187,0.0104976574890949,2.59030190898013E-09
17.3,186.562531226313,-3.16943379988252,2.49272521967465,0.0580418612217241,0.010720885519491,2.57288737825092E-09
17.35,186.486500932434,-3.24937802367523,2.49474970250952,0.0584690242322194,0.0109477729715619,2.55563540645951E-09
17.4,186.409197319493,-3.33040238672606,2.4965211715554,0.0588976088154875,0.0111783567189299,2.53855339848008E-09
17.45,186.330612061339,-3.41251314537388,2.49803674209658,0.0593276038778431,0.0114126735463608,2.52164873378097E-09
17.5,186.250736893894,-3.49571649952609,2.49929353676069,0.0597589980704034,0.0116507601391798,2.50492876154761E-09
17.55,186.169563616699,-3.58001859136656,2.50028868603631,0.0601917797857581,0.0118926530725711,2.48840079573509E-09
17.6,186.087084094458,-3.66542550406413,2.50101932879354,0.0606259371546449,0.012138388800765,2.47207211005285E-09
17.65,186.003290258582,-3.75194326048196,2.50148261280733,0.0610614580426279,0.0123880036461132,2.45594993288433E-09
17.7,185.91817410873,-3.83957782188788,2.5016756952835,0.0614983300467836,0.0126415337880582,2.44004144214452E-09
17.75,185.831727714352,-3.92833508666626,2.50159574338738,0.0619365404923957,0.0128990152519968,2.42435376007827E-09
17.8,185.74394321623,-4.01822088903147,2.50123993477485,0.0623760764296589,0.0131604838980428,2.40889394800251E-09
17.85,185.654812828014,-4.10924099774342,2.50060545812578,0.0628169246303962,0.0134259754096915,2.39366900099565E-09
17.9,185.564328837756,-4.20140111482539,2.49968951367962,0.06325907158479,0.0136955252823889,2.37868584253742E-09
17.95,185.472483609447,-4.29470687428439,2.4984893137732,0.0637025034981287,0.0139691688120094,2.36395131910258E-09
18,185.379269584544,-4.38916384083461,2.4970020833804,0.0641472062875723,0.0142469410832456,2.34947219471204E-09
18.05,185.284679283497,-4.48477750862393,2.49522506065373,0.064593165578937,0.0145288769579131,2.33525514544501E-09
18.1,185.18870530727,-4.58155329996403,2.49315549746764,0.0650403667035029,0.0148150110631744,2.32130675391603E-09
18.15,185.091340338863,-4.6794965640644,2.49079065996341,0.0654887946948453,0.0151053777796857,2.30763350372049E-09
18.2,184.992577144825,-4.77861257577045,2.48812782909553,0.0659384342856925,0.0154000112296701,2.29424177385285E-09
18.25,184.892408576763,-4.87890653430616,2.48516430117938,0.0663892699048119,0.0156989452649211,2.28113783310141E-09
18.3,184.790827572846,-4.98038356202151,2.48189738844013,0.0668412856739268,0.0160022134547409,2.26832783442378E-09
18.35,184.687827159303,-5.08304870314504,2.47832441956274,0.0672944654046655,0.0163098490738165,2.25581780930736E-09
18.4,184.583400451921,-5.18690692254184,2.47444274024282,0.0677487925955461,0.0166218850900389,2.24361366211902E-09
18.45,184.477540657526,-5.29196310447735,2.4702497137383,0.0682042504289977,0.016938354152269,2.23172116444846E-09
18.5,184.370241075465,-5.39822205138723,2.4657427214218,0.0686608217684215,0.0172592885780544,2.22014594944967E-09
18.55,184.26149509908,-5.50568848265361,2.46091916333344,0.0691184891552933,0.0175847203413014,2.20889350618507E-09
18.6,184.151296217175,-5.61436703338819,2.45577645873401,0.06957723480631,0.0179146810599081,2.19796917397687E-09
18.65,184.039638015472,-5.72426225322226,2.45031204665844,0.0700370406105826,0.0182492019833602,2.18737813677054E-09
18.7,183.926514178063,-5.83537860510428,2.44452338646919,0.0704978881268774,0.0185883139802971,2.17712541751488E-09
18.75,183.81191848885,-5.94772046410504,2.43840795840971,0.0709597585809083,0.0189320475260513,2.16721587256376E-09
18.8,183.695844832981,-6.061292116231,2.43196326415756,0.0714226328626826,0.0192804326901662,2.15765418610427E-09
18.85,183.57828719827,-6.1760977572459,2.42518682737724,0.0718864915239023,0.0196334991238968,2.14844486461626E-09
18.9,183.459239676618,-6.29214149150113,2.41807619427238,0.0723513147754229,0.019991276047699,2.13959223136826E-09
18.95,183.338696465408,-6.40942733077524,2.41062893413734,0.0728170824847739,0.0203537922387119,2.13110042095485E-09
19,183.216651868909,-6.52795919312262,2.40284263990789,0.0732837741737408,0.0207210760182377,2.12297337388049E-09
19.05,183.093100299653,-6.64774090173203,2.39471492871098,0.0737513690160133,0.0210931552392249,2.11521483119494E-09
19.1,182.968036279812,-6.76877618379514,2.38624344241327,0.0742198458349002,0.0214700572737594,2.10782832918547E-09
19.15,182.841454442555,-6.89106866938537,2.37742584816837,0.0746891831011158,0.0218518090005697,2.100817194131E-09
19.2,182.713349533403,-7.01462189034748,2.36825983896266,0.0751593589306375,0.0222384367925499,2.09418453712332E-09
19.25,182.583716411561,-7.13943927919816,2.35874313415942,0.0756303510826392,0.0226299665043064,2.08793324896067E-09
19.3,182.452550051249,-7.26552416803794,2.34887348004116,0.0761021369575012,0.0230264234597346,2.08206599511889E-09
19.35,182.319845543009,-7.39287978747477,2.33864865035009,0.0765746935949015,0.0234278324396293,2.07658521080528E-09
19.4,182.185598095006,-7.52150926555962,2.32806644682635,0.0770479976719874,0.0238342176693351,2.0714930961006E-09
19.45,182.049803034316,-7.65141562673442,2.31712469974407,0.0775220255016335,0.0242456028064426,2.06679161119418E-09
19.5,181.912455808194,-7.78260179079259,2.3058212684449,0.0779967530307855,0.0246620109285349,2.06248247171755E-09
19.55,181.773551985332,-7.91507057185258,2.29415404186905,0.078472155838895,0.0250834645209906,2.05856714418173E-09
19.6,181.633087257105,-8.04882467734467,2.28212093908342,0.0789482091364444,0.025509985464849,2.05504684152331E-09
19.65,181.491057438794,-8.18386670701138,2.26971990980693,0.0794248877635677,0.0259415950247419,2.05192251876447E-09
19.7,181.347458470803,-8.32019915192187,2.25694893493266,0.0799021661887676,0.0263783138368998,2.04919486879222E-09
19.75,181.202286419851,-8.45782439350046,2.24380602704679,0.0803800185077312,0.0268201618972353,2.04686431826165E-09
19.8,181.055537480158,-8.5967447025699,2.23028923094408,0.0808584184422476,0.0272671585495118,2.04493102362847E-09
19.85,180.907207974603,-8.73696223840921,2.21639662413975,0.0813373393392295,0.0277193224736022,2.04339486731567E-09
19.9,180.757294355877,-8.87847904782708,2.20212631737767,0.0818167541698406,0.0281766716738426,2.04225545401927E-09
19.95,180.605793207612,-9.02129706425042,2.18747645513449,0.0822966355287314,0.028639223467488,2.04151210715809E-09
20,180.452701245489,-9.16541810682891,2.17244521611988,0.0827769556333856,0.029106994473275,2.04116386547211E-09
20.05,180.298015318342,-9.31084387955564,2.15703081377229,0.0832576863235804,0.0295800006000969,2.0412094797744E-09
20.1,180.141732409227,-9.45757597040394,2.14123149675051,0.0837387990609608,0.0300582570357976,2.04164740986105E-09
20.15,179.983849636486,-9.60561585048126,2.12504554942048,0.0842202649287315,0.0305417782360895,2.04247582158374E-09
20.2,179.824364254782,-9.75496487319973,2.10847129233741,0.0847020546314694,0.0310305779136018,2.04369258408941E-09
20.25,179.663273656124,-9.90562427346413,2.09150708272308,0.0851841384950564,0.0315246690270634,2.04529526723122E-09
20.3,179.500575370867,-10.0575951668776,2.07415131493788,0.085666486466737,0.0320240637706281,2.04728113915526E-09
20.35,179.33626706869,-10.2108785489647,2.05640242094779,0.0861490681153015,0.0325287735633461,2.04964716406708E-09
20.4,179.170346559563,-10.3654752944134,2.03825887078584,0.0866318526313969,0.0330388090387881,2.05239000018191E-09
20.45,179.002811794683,-10.5213861563346,2.01971917300811,0.0871148088279678,0.0335541800348279,2.05550599786261E-09
20.5,178.833660867398,-10.6786117655414,2.0007818751439,0.0875979051408296,0.0340748955835888,2.05899119794917E-09
20.55,178.662892014104,-10.837152629846,1.9814455641401,0.0880811096293751,0.0346009639015591,2.06284133028316E-09
20.6,178.490503615123,-10.9970091333771,1.96170886679949,0.0885643899774164,0.0351323923798825,2.06705181243081E-09
20.65,178.316494195559,-11.1581815359164,1.94157045021288,0.0890477134941651,0.0356691875748295,2.07161774860809E-09
20.7,178.140862426135,-11.3206699722541,1.92102902218482,0.0895310471153509,0.0362113551984538,2.07653392881079E-09
20.75,177.963607124002,-11.4844744515659,1.90008333165285,0.090014357404482,0.0367589001094412,2.08179482815288E-09
20.8,177.78472725353,-11.6495948568087,1.8787321691001,0.0904976105542475,0.0373118263041541,2.08739460641577E-09
20.85,177.604221927075,-11.8160309441382,1.85697436696104,0.090980772388064,0.0378701369078785,2.09332710781155E-09
20.9,177.422090405722,-11.9837823423462,1.83480880002027,0.091463808361769,0.0384338341662786,2.09958586096232E-09
20.95,177.238332100008,-12.1528485523193,1.81223438580421,0.0919466835654599,0.0390029194370633,2.10616407909836E-09
21,177.052946570615,-12.3232289465192,1.78925008496548,0.0924293627254836,0.0395773931818714,2.11305466047711E-09
21.05,176.865933529047,-12.4949227684839,1.76585490165989,0.0929118102065753,0.0401572549583785,2.12025018902514E-09
21.1,176.677292838278,-12.6679291323508,1.7420478839159,0.0933939900141481,0.0407425034126322,2.12774293520467E-09
21.15,176.487024513373,-12.8422470224016,1.7178281239963,0.0938758657967375,0.0413331362716207,2.13552485710667E-09
21.2,176.295128722095,-13.0178752926295,1.69319475875212,0.0943574008485975,0.0419291503360781,2.14358760177162E-09
21.25,176.101605785474,-13.194812666329,1.6681469699685,0.0948385581124531,0.0425305414735329,2.1519225067394E-09
21.3,175.906456178363,-13.3730577357071,1.64268398470245,0.0953193001824086,0.0431373046116036,2.16052060182923E-09
21.35,175.709680529955,-13.5526089615185,1.61680507561236,0.095799589307013,0.0437494337315464,2.16937261115061E-09
21.4,175.511279624293,-13.7334646727231,1.59050956127909,0.0962793873924835,0.0443669218620582,2.17846895534579E-09
21.45,175.311254400733,-13.9156230661667,1.56379680651857,0.096758656006088,0.0449897610733429,2.1877997540643E-09
21.5,175.109605954402,-14.0990822062846,1.53666622268569,0.0972373563796869,0.0456179424714406,2.19735482866965E-09
21.55,174.906335536612,-14.2838400248296,1.50911726796943,0.0977154494134355,0.0462514561928278,2.20712370517833E-09
21.6,174.701444555258,-14.4698943206225,1.48114944767913,0.0981928956796476,0.0468902913992909,2.21709561743073E-09
21.65,174.49493457519,-14.6572427593271,1.45276231452158,0.0986696554268204,0.0475344362730781,2.22725951049374E-09
21.7,174.286807318549,-14.8458828732488,1.42395546886915,0.099145688583821,0.0481838780123321,2.23760404429424E-09
21.75,174.077064665089,-15.0358120611577,1.3947285590185,0.0996209547642361,0.0488386028268101,2.24811759748268E-09
21.8,173.865708652461,-15.227027588135,1.36508128143992,0.100095413270884,0.0494985959338915,2.2587882715256E-09
21.85,173.652741476476,-15.4195265854452,1.33501338101727,0.100569023100488,0.0501638415548804,2.26960389502593E-09
21.9,173.43816549134,-15.613306050431,1.3045246512782,0.101041742948517,0.0508343229116032,2.28055202826932E-09
21.95,173.221983209858,-15.8083628464347,1.27361493461467,0.101513531214185,0.0515100222233078,2.29161996799496E-09
22,173.004197303613,-16.0046937027424,1.24228412249372,0.101984346005612,0.0521909207038644,2.30279475238873E-09
22.05,172.78481060312,-16.2022952145549,1.21053215565822,0.102454145145157,0.0528769985592749,2.31406316629673E-09
22.1,172.563826097946,-16.4011638429822,1.17835902431766,0.102922886174903,0.0535682349854895,2.32541174665645E-09
22.15,172.341246936807,-16.6012959150632,1.14576476832882,0.103390526362309,0.0542646081665373,2.33682678814327E-09
22.2,172.117076427635,-16.8026876238114,1.1127494773662,0.103857022706027,0.0549660952729716,2.34829434902927E-09
22.25,171.891318037617,-17.0053350282846,1.07931329108214,0.104322331941873,0.0556726724606328,2.35980025725124E-09
22.3,171.663975393203,-17.2092340536807,1.04545639925665,0.104786410548968,0.0563843148697318,2.37133011668477E-09
22.35,171.435052280094,-17.4143804914587,1.01117904193662,0.10524921475603,0.0571009966242559,2.38286931362082E-09
22.4,171.20455264319,-17.6207699994845,0.976481509564628,0.105710700547836,0.0578226908316992,2.39440302344109E-09
22.45,170.972480586519,-17.828398102203,0.941364143097013,0.106170823671829,0.0585493695831208,2.40591621748823E-09
22.5,170.738840373133,-18.0372601908353,0.905827334111317,0.106629539644899,0.0592810039535303,2.41739367012691E-09
22.55,170.503636424975,-18.247351523601,0.869871524902929,0.107086803760304,0.0600175640026054,2.42881996599133E-09
22.6,170.266873322718,-18.458667225967,0.833497208570903,0.107542571094762,0.0607590187757407,2.44017950741458E-09
22.65,170.028555805579,-18.6712022909208,0.796704929092885,0.107996796515685,0.0615053363054298,2.4514565220354E-09
22.7,169.788688771098,-18.8849515792705,0.759495281389065,0.108449434688575,0.0622564836129834,2.46263507057715E-09
22.75,169.547277274893,-19.0999098199693,0.721868911375147,0.108900440084565,0.0630124267105824,2.47369905479412E-09
22.8,169.304326530381,-19.3160716104666,0.683826516004203,0.109349766988112,0.0637731306036687,2.48463222557974E-09
22.85,169.059841908477,-19.5334314170839,0.6453688432975,0.109797369504845,0.0645385592936735,2.49541819123148E-09
22.9,168.813828937263,-19.7519835754164,0.606496692364076,0.110243201569547,0.0653086757810838,2.5060404258665E-09
22.95,168.566293301619,-19.971722290761,0.56721091340919,0.110687216954294,0.0660834420688491,2.51648227798259E-09
23,168.317240842839,-20.1926416385685,0.527512407731485,0.111129369276733,0.066862819166126,2.52672697915827E-09
23.05,168.066677558206,-20.414735564922,0.487402127708906,0.111569612008496,0.0676467670923635,2.53675765288598E-09
23.1,167.814609600551,-20.6379978870412,0.446881076773336,0.112007898483762,0.0684352448817273,2.5465573235321E-09
23.15,167.561043277768,-20.8624222938108,0.40595030937388,0.112444181907951,0.0692282105878632,2.55610892541751E-09
23.2,167.305985052316,-21.0880023463353,0.364610930928792,0.112878415366552,0.0700256212890011,2.56539531201195E-09
23.25,167.049441540679,-21.3147314785187,0.322864097766078,0.113310551834086,0.0708274330933957,2.57439926523575E-09
23.3,166.79141951281,-21.5426029976691,0.280711017052669,0.1137405441832,0.0716336011451066,2.58310350486196E-09
23.35,166.531925891533,-21.771610085129,0.238152946712264,0.11416834519388,0.0724440796301146,2.59149069801204E-09
23.4,166.270967751931,-22.0017457969297,0.195191195331708,0.114593907562802,0.0732588217827752,2.59954346873806E-09
23.45,166.008552320694,-22.2330030644716,0.151827122056024,0.115017183912797,0.0740777798926065,2.6072444076844E-09
23.5,165.744686975445,-22.4653746952281,0.108062136472021,0.115438126802432,0.0749009053114107,2.61457608182155E-09
23.55,165.47937924404,-22.6988533734755,0.0638976984805018,0.115856688735719,0.0757281484607285,2.62152104424472E-09
23.6,165.212636803829,-22.9334316610463,0.019335318157125,0.116272822171926,0.0765594588396238,2.62806184403009E-09
23.65,164.944467480907,-23.1691019981073,-0.0256234443981653,0.116686479535505,0.0773947850327963,2.63418103614089E-09
23.7,164.674879249319,-23.4058567039623,-0.0709769792229924,0.117097613226127,0.0782340747190233,2.63986119137608E-09
23.75,164.403880230251,-23.6436879778782,-0.116723626665804,0.117506175628819,0.0790772746799231,2.64508490635374E-09
23.8,164.131478691188,-23.8825878999358,-0.162861677570374,0.117912119124201,0.0799243308090435,2.64983481352184E-09
23.85,163.857683045042,-24.1225484319038,-0.209389373471638,0.118315396098828,0.0807751881212682,2.65409359118836E-09
23.9,163.582501849264,-24.3635614181369,-0.256304906802723,0.118715958955616,0.0816297907625418,2.65784397356334E-09
23.95,163.305943804913,-24.6056185864967,-0.303606421113233,0.119113760124364,0.0824880820199083,2.66106876080483E-09
24,163.028017755714,-24.8487115492968,-0.351292011298661,0.119508752072366,0.083350004331862,2.66375082906119E-09
24.05,162.748732687079,-25.09283180427,-0.399359723840968,0.119900887315101,0.0842154992990061,2.66587314050179E-09
24.1,162.468097725109,-25.337970735559,-0.447807557060194,0.120290118427003,0.0850845076950161,2.66741875332841E-09
24.15,162.186122135562,-25.5841196147296,-0.496633461377102,0.120676398052313,0.0859569694779061,2.66837083175952E-09
24.2,161.902815322804,-25.8312696018062,-0.545835339586821,0.121059678915995,0.086832823801592,2.66871265597963E-09
24.25,161.618186828727,-26.0794117463295,-0.595411047143342,0.121439913834727,0.0877120090277496,2.66842763204606E-09
24.3,161.332246331648,-26.3285369884369,-0.645358392454888,0.121817055727952,0.0885944627379629,2.66749930174523E-09
24.35,161.045003645176,-26.5786361599634,-0.695675137190034,0.122191057628991,0.089480121746159,2.66591135239108E-09
24.4,160.756468717061,-26.829699985565,-0.746358996594562,0.122561872696212,0.0903689221113247,2.66364762655758E-09
24.45,160.466651628015,-27.0817190838633,-0.797407639818881,0.122929454224249,0.0912607991505019,2.66069213173814E-09
24.5,160.175562590508,-27.3346839686105,-0.848818690256043,0.123293755655275,0.0921556874520552,2.65702904992406E-09
24.55,159.883211947539,-27.5885850498759,-0.900589725890204,0.123654730590306,0.0930535208892091,2.65264274709488E-09
24.6,159.589610171389,-27.8434126352525,-0.952718279655445,0.124012332800561,0.0939542326338488,2.64751778261294E-09
24.65,159.294767862346,-28.0991569310834,-1.00520183980489,0.124366516238841,0.0948577551705803,2.64163891851509E-09
24.7,158.998695747404,-28.3558080437092,-1.05803785028998,0.124717235050949,0.095764020311044,2.6349911286943E-09
24.75,158.701404678946,-28.613355980734,-1.11122371114991,0.125064443587132,0.096672959208478,2.62755960796391E-09
24.8,158.402905633399,-28.8717906523113,-1.16475677891095,0.125408096413542,0.0975845023725245,2.61932978099779E-09
24.85,158.103209709869,-29.1311018724488,-1.21863436699576,0.125748148323722,0.098498579684274,2.61028731113934E-09
24.9,157.802328128755,-29.3912793603319,-1.27285374614233,0.126084554350096,0.0994151204115428,2.60041810907261E-09
24.95,157.500272230337,-29.6523127416657,-1.32741214483278,0.12641726977547,0.100334053224377,2.58970834134895E-09
25,157.197053473348,-29.9141915500349,-1.38230674973149,0.126746250144539,0.101255306210778,2.57814443876275E-09
25.05,156.89268343352,-30.1769052282821,-1.43753470613285,0.127071451275388,0.102178806892642,2.5657131045697E-09
25.1,156.587173802117,-30.4404431299025,-1.49309311841817,0.12739282927099,0.103104482241913,2.55240132254163E-09
25.15,156.280536384435,-30.7047945204568,-1.5489790505218,0.127710340530695,0.10403225869693,2.53819636485181E-09
25.2,155.972783098298,-30.9699485790002,-1.60518952640637,0.128023941761696,0.104962062178985,2.52308579978459E-09
25.25,155.663925972517,-31.2358943995281,-1.66172153054687,0.128333589990487,0.105893818109054,2.50705749926411E-09
25.3,155.353977145348,-31.5026209924378,-1.71857200842352,0.128639242574282,0.106827451424729,2.49009964619604E-09
25.35,155.042948862915,-31.7701172860058,-1.77573786702331,0.128940857212418,0.107762886597319,2.47220074161736E-09
25.4,154.730853477625,-32.038372127881,-1.83321597535002,0.129238391957715,0.108700047649121,2.45334961164876E-09
25.45,154.41770344656,-32.3073742865923,-1.89100316494261,0.129531805227798,0.10963885817086,2.43353541424482E-09
25.5,154.103511329853,-32.5771124530707,-1.94909623040178,0.12982105581638,0.110579241339283,2.41274764573693E-09
25.55,153.788289789045,-32.8475752421869,-2.00749192992465,0.130106102904492,0.111521119934909,2.39097614716468E-09
25.6,153.47205158543,-33.118751194301,-2.06618698584731,0.130386906071659,0.112464416359915,2.36821111039093E-09
25.65,153.154809578376,-33.3906287768272,-2.12517808519511,0.130663425307022,0.113409052656165,2.34444308399663E-09
25.7,152.836576723636,-33.6631963858107,-2.18446188024055,0.130935621020398,0.114354950523368,2.31966297895124E-09
25.75,152.517366071638,-33.9364423475177,-2.24403498906863,0.131203454053263,0.115302031337357,2.29386207405503E-09
25.8,152.197190765767,-34.2103549200379,-2.30389399614942,0.131466885689675,0.116250216168485,2.26703202114967E-09
25.85,151.876064040626,-34.4849222948984,-2.36403545291777,0.131725877667115,0.117199425800128,2.23916485009366E-09
25.9,151.553999220282,-34.7601325986897,-2.42445587835995,0.131980392187243,0.118149580747291,2.21025297349966E-09
25.95,151.231009716504,-35.0359738947023,-2.48515175960698,0.132230391926575,0.119100601275305,2.18028919123057E-09
26,150.907109026981,-35.3124341845745,-2.54611955253469,0.132475840047065,0.120052407418615,2.14926669465185E-09
26.05,150.582310733532,-35.5895014099504,-2.60735568237007,0.132716700206589,0.121004918999641,2.11717907063751E-09
26.1,150.256628500297,-35.8671634541474,-2.66885654430393,0.132952936569338,0.121958055647717,2.08402030532759E-09
26.15,149.930076071923,-36.1454081438335,-2.73061850410954,0.133184513816097,0.122911736818087,2.04978478763504E-09
26.2,149.602667271735,-36.4242232507142,-2.79263789876729,0.133411397154423,0.123865881810965,2.01446731250031E-09
26.25,149.27441599989,-36.7035964932267,-2.85491103709489,0.133633552328703,0.124820409790638,1.97806308389209E-09
26.3,148.945336231533,-36.9835155382438,-2.91743420038316,0.133850945630101,0.125775239804618,1.94056771755273E-09
26.35,148.615442014927,-37.2639680027845,-2.98020364303717,0.134063543906378,0.126730290802815,1.90197724348751E-09
26.4,148.284747469587,-37.5449414557326,-3.04321559322246,0.134271314571586,0.127685481656753,1.86228810819662E-09
26.45,147.953266784392,-37.8264234195621,-3.10646625351621,0.134474225615637,0.128640731178794,1.82149717664946E-09
26.5,147.6210142157,-38.1084013720686,-3.16995180156322,0.134672245613731,0.129595958141373,1.77960173400074E-09
26.55,147.288004085443,-38.3908627481079,-3.23366839073642,0.134865343735648,0.130551081296246,1.73659948704812E-09
26.6,146.954250779223,-38.6737949413391,-3.29761215080174,0.135053489754898,0.131506019393725,1.6924885654317E-09
26.65,146.619768744394,-38.9571853059736,-3.36177918858716,0.135236654057721,0.132460691201907,1.64726752257533E-09
26.7,146.284572488137,-39.2410211585286,-3.4261655886558,0.135414807651939,0.133415015525882,1.60093533637059E-09
26.75,145.948676575533,-39.5252897795851,-3.4907674139827,0.135587922175655,0.134368911226916,1.55349140960376E-09
26.8,145.612095627627,-39.8099784155499,-3.55558070663526,0.135755969905789,0.135322297241601,1.50493557012709E-09
26.85,145.274844319483,-40.0950742804205,-3.62060148845702,0.135918923766451,0.136275092600964,1.45526807077535E-09
26.9,144.936937378236,-40.3805645575537,-3.68582576175467,0.136076757337158,0.137227216449525,1.40448958902903E-09
26.95,144.598389581142,-40.6664364014367,-3.75124950998804,0.136229444860869,0.138178588064302,1.35260122642587E-09
27,144.259215753619,-40.9526769394601,-3.81686869846281,0.136376961251854,0.139129126873754,1.29960450772241E-09
27.05,143.919430767285,-41.2392732736928,-3.88267927502593,0.136519282103386,0.140078752476651,1.24550137980767E-09
27.1,143.579049537994,-41.526212482658,-3.94867717076332,0.136656383695252,0.141027384660867,1.19029421037106E-09
27.15,143.238087023866,-41.8134816231104,-4.01485830069978,0.136788243001082,0.141974943422091,1.13398578632698E-09
27.2,142.896558223319,-42.1010677318136,-4.08121856450093,0.136914837695492,0.142921348982444,1.07657931199867E-09
27.25,142.554478173093,-42.3889578273174,-4.14775384717684,0.137036146161032,0.143866521808995,1.01807840706414E-09
27.3,142.211861946278,-42.6771389117351,-4.21446001978732,0.137152147494955,0.14481038263218,9.58487104267081E-10
27.35,141.868724650336,-42.9655979725191,-4.2813329401485,0.137262821515775,0.145752852464097,8.97809846895975E-10
27.4,141.525081425122,-43.2543219842365,-4.34836845354066,0.13736814876964,0.146693852616691,8.36051486034613E-10
27.45,141.180947440914,-43.5432979103411,-4.41556239341698,0.137468110536496,0.147633304719806,7.73217277587684E-10
27.5,140.836337896425,-43.8325127049454,-4.48291058211304,0.137562688836049,0.148571130739111,7.09312879084903E-10
27.55,140.491268016838,-44.1219533145883,-4.55040883155694,0.137651866433527,0.14950725299388,6.44344346267626E-10
27.6,140.145753051822,-44.4116066800004,-4.61805294397972,0.137735626845225,0.150441594174632,5.7831812946192E-10
27.65,139.79980827356,-44.7014597378663,-4.68583871262596,0.137813954343848,0.151374077360612,5.11241069742109E-10
27.7,139.453448974778,-44.9914994225823,-4.75376192246438,0.13788683396363,0.152304626037122,4.43120394889176E-10
27.75,139.106690466775,-45.2817126680103,-4.8218183508981,0.137954251505252,0.153233164112679,3.73963715148364E-10
27.8,138.759548077456,-45.5720864092269,-4.89000376847459,0.13801619354053,0.154159615936009,3.03779018790519E-10
27.85,138.412037149365,-45.8626075842674,-4.95831393959488,0.138072647416893,0.155083906312859,2.32574667481861E-10
27.9,138.06417303773,-46.1532631358642,-5.02674462322193,0.138123601261637,0.156005960522627,1.60359391466952E-10
27.95,137.715971108505,-46.4440400131798,-5.09529157358809,0.138169043985953,0.156925704334806,8.71422845697641E-11
